ID;Nombre;ID regra de impuestos;Precio impuestos incluidos;En oferta;Valor del descuento;Porcentaje de descuento;Descuento desde fecha;Descuento hasta fecha;Referencia Nº;Referencia Nº Proveedor;Precio impuestos excluidos;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Plazo de entrega con stock;Plazo de entrega sin stock;Cantidad;Cantidad minima;Nivel de stock bajo;Enviame un correo cuando stock bajo;Visible;Costo adicional de envio;Unidad precio;Precio unitario;Resumen;Descripcion larga;Etiquetas;Meta-titulo;meta-keywords;meta-descripcion;url-reescrita;etiqueta con stock;etiqueta en espera;disponible pedidos;fecha disponible;fecha creacion;mostrar precio;URL's de las imágenes;Texto alternativo;Elimine las imagenes existentes;Caracteristicas;Solo disponible por internet;
;Parlante Tokyo party 12 bateria 4400mah bluetooh fm/usb 2 microf.;1;614000;;;;;;ELTPPARTY12;;;TOKYO;7841175010806;;;38,50;57,00;33,50;18,38;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELTPPARTY12-N.jpg;;;;;
;Pedestal para parlantes party Tokyo 12 y 15;1;51000;;;;;;ELTPSTAND;;;TOKYO;7841175010820;;;10,20;5,60;56,50;1,83;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELTPSTAND-N.jpg;;;;;
;Peladora de papa Metvisa dbca10 cebollas. ajo 1/3 hp 220v;1;3446000;;;;;;GPPMT-DBCA10;;;METVISA;7899511905361;;;48,50;95,00;65,00;74,87;;;;;;;;;;;PELADOR DE PAPA, CEBOLLA Y AJO. DEPOSITO EN ACERO INOX.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GPPMT-DBCA10.jpg;;;;;
;Peladora de papa Metvisa mod db.6 cap 6kg inox 380 rpm 220v;1;1893000;;;;;;GPPMT-DB6;;;METVISA;7899511905453;;;41,00;78,50;57,00;45,86;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GPPMT-DB6.jpg;;;;;
;Picador Kitchenaid kfc3516eer empire red 2vel 830ml;1;757000;;;;;;GPKFC3516EER;;;KITCHENAID;5413184170622;;;23,50;27,00;36,50;5,79;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GPKFC3516EER-N.jpg;;;;;
;Picador Kitchenaid kfc3516ecu plata 2vel 830ml;1;757000;;;;;;GPKFC3516ECU;;;KITCHENAID;5413184170646;;;22,50;26,00;18,00;2,63;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GPKFC3516ECU-N.jpg;;;;;
;Peladora de papas Metvisa mdl dbca-6;1;1918000;;;;;;GPPMT-DBCA6;;;METVISA;7899511906191;;;47,00;62,00;47,00;34,24;;;;;;;;;;;PELADOR DE PAPA, CEBOLLA Y AJO. DEPóSITO EN ACERO INOX.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GPPMT-DBCA6.jpg;;;;;
;Picadora Moulinex mod dp810 1-2-3 la moulinette xxl 1000w;1;556000;;;;;;EDXPDP810855;;;MOULINEX;3045380014916;;;39,60;39,60;36,50;14,31;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXPDP810855-N.jpg;;;;;
;Picadora Moulinex 1-2-3 + vaso licuadora mod ad6021cl 220v 50hz;1;391000;;;;;;EDXPAD6021CL;;;MOULINEX;7702073060211;;;30,00;19,00;37,50;5,34;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXPAD6021CL.jpg;;;;;
;Picadora Moulinex pica todo 1-2-3 mod ad6011cl 750w 300grs 220v 50hz;1;311000;;;;;;EDXPAD6011CL;;;MOULINEX;7702073060112;;;18,00;18,00;24,00;3,17;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXPAD6011CL.jpg;;;;;
;Picadora Moulinex dp81 1-2-3 ultimate chopper 6 en 1 1000w ;1;659000;;;;;;EDXPDP81;;;MOULINEX;3045380014923;;;38,90;19,40;35,30;42,40;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXPDP81-N.jpg.jpg;;;;;
;Picador Kitchenaid kfc3516eob negro 2vel 830ml;1;757000;;;;;;GPKFC3516EOB;;;KITCHENAID;5413184000820;;;23,50;27,00;36,50;5,79;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GPKFC3516EOB-N.jpg;;;;;
;Pinza para rizos Remington mod ci-11a19 bivolt;1;84000;;;;;;EDRPCI11A19;;;REMINGTON;074590511864;;;7,00;31,00;5,00;0,27;;;;;;;;;;;ONDULADOR PARA RIZOS SUAVES Y DEFINIDOS.CILINDRO DE 19 MM.CONTROL DE TEMPERATURA.INDICADOR DE ENCENDIDO.AGARRE FRíO AL TACTO.CABLE GIRATORIO.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRPCI11A19.jpg;;;;;
;Pipoquera Tokyo mod pc331 p/hacer pororo;1;122000;;;;;;EDTPC331;;;TOKYO;7841175006663;;;24,00;16,60;27,20;2,71;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTPC331.jpg;;;;;
;Piscina inflable Jilong modelo 10204 marin blue 6.654 lts;1;391000;;;;;;UTPIS10204;;;JILONG;6920388628204;;;44,50;26,50;52,00;15,33;;;;;;;;;;;PILETA JILONG INFLABLE, 360 X 90 CM , 6.654 LTS.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/UTPIS10204-N.jpg;;;;;
;Piscina inflable Jilong modelo 17540 marin blue 7.820 lts;1;482000;;;;;;UTPIS17540;;;JILONG;6920388628853;;;42,00;30,00;47,00;16,30;;;;;;;;;;;PILETA JILONG INFLABLE, 420 X 84 CM , 8.652 LTS.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/UTPIS17540-N.jpg;;;;;
;Placa a induccion Tokyo + olla  tok19cb touch con timer 2200w 220v 50hz;1;233000;;;;;;COTITOK19CB;;;TOKYO;7841175011636;;;31,50;16,50;39,00;5,07;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTITOK19CB-N.jpg;;;;;
;Placa a induccion Tokyo + olla mod tok150i borde de plastico sin timer 2200w;1;155000;;;;;;COTITOK150I;;;TOKYO;7841175011643;;;31,50;16,50;41,00;5,33;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTITOK150I-N.jpg;;;;;
;Placa infrarroja Tokyo  tok3116 2000w con timer;1;239000;;;;;;COTOK3116;;;TOKYO;7841175008827;;;40,00;10,50;33,50;15,80;;;;;;;;;;;PLACA CON TIMER;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTOK3116.jpg;;;;;
;Placa a induccion Tokyo + olla dot-in diseno redondo color rojo 2000w 220-240v50;1;256000;;;;;;COTIDOTIN;;;TOKYO;7841175009916;;;33,00;17,00;40,50;5,68;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTIDOTIN-N.jpg;;;;;
;Placa infrarroja Tokyo della mod tok3105 2000w 220v/50hz;1;296000;;;;;;COTOK3105;;;TOKYO;7841175005147;;;36,50;11,50;37,50;8,90;;;;;;;;;;;PLACA INFRARROJA DELLA;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTOK3105.JPG;;;;;
;Placa infrarroja Tokyo dot tok3115c 900w con olla 220v/50hz;1;171000;;;;;;COTOK3115C;;;TOKYO;7841175008834;;;24,30;19,80;26,50;12,00;;;;;;;;;;;PLACA INFRARROJA DOT ;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTOK3115C.jpg;;;;;
;Placa infrarroja Tokyo mod tok3106 1hornalla 1200w  220v/50hz;1;160000;;;;;;COTOK3106;;;TOKYO;7841175005932;;;27,00;10,50;30,50;11,00;;;;;;;;;;;PLACA INFRARROJA 1H;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTOK3106.JPG;;;;;
;Placa infrarroja Tokyo mod tok3206 2hornallas 2100w 220v/50hz;1;272000;;;;;;COTOK3206;;;TOKYO;7841175005949;;;48,50;10,50;30,50;10,30;;;;;;;;;;;PLACA INFRARROJA 2H;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTOK3206.JPG;;;;;
;Plancha a vapor Arno essential mod fv10 1200w;1;122000;;;;;;EDAPFV10;;;ARNO;3121040061152;;;29,00;15,50;13,00;1,46;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDAPFV10.jpg;;;;;
;Plancha a vapor Arno smart protect sp84 2100w base durilium;1;435000;;;;;;EDAPSP84;;;ARNO;3121040060827;;;33,90;18,00;14,00;2,14;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDAPSP84-N.jpg;;;;;
;Plancha a vapor Arno ultragliss auto-stop 64 mod fu64 1200w;1;392000;;;;;;EDAPFU64;;;ARNO;7895500724753;;;15,00;17,00;32,00;2,04;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDAPFU64.jpg;;;;;
;Plancha a vapor Arno ultragliss fua3 1200w base airglide durilium;1;420000;;;;;;EDAPFUA3;;;ARNO;7895500726030;;;31,00;14,00;16,10;54,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDAPFUA3.jpg;;;;;
;Plancha a vapor supergliss fsx1 1200w base xglide;1;382000;;;;;;EDAPFSX1;;;ARNO;7895500725934;;;31,00;14,00;16,10;54,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDAPFSX1.jpg;;;;;
;Plancha a vapor Arno ultragliss fua1 1200w base airglide durilium;1;392000;;;;;;EDAPFUA1;;;ARNO;7895500725996;;;31,00;14,00;16,10;54,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDAPFUA1.jpg;;;;;
;Plancha a vapor Tokyo joy 2000w base ceramica;1;105000;;;;;;EDTPVTOK513;;;TOKYO;7841175013173;;;12,30;15,00;29,00;1,34;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTPVTOK513-N.jpg;;;;;
;Plancha churrasquera Progas mod pr-1000g inox a gas;1;2107000;;;;;;GCHP-PR1000GI;;;PROGAS;7898466537511;;;47,00;22,00;105,00;47,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCHP-PR1000GI.jpg;;;;;
;Plancha churrasquera Progas mod pr-650g inox a gas;1;941000;;;;;;GCHP-PR650GI;;;PROGAS;7898466532301;;;50,00;20,00;63,00;24,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCHP-PR650GI.jpg;;;;;
;Plancha seca Arno dry modelo fs26 1000w;1;94000;;;;;;EDAPDRY;;;ARNO;3121040061183;;;28,00;12,00;14,70;1,23;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDAPDRY.jpg;;;;;
;Plancha Tokyo mod toksolida;1;67000;;;;;;EDTPTOKSOLIDA;;;TOKYO;7841175001378;;;24,00;12,50;12,00;1,30;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTPTOKSOLIDA.JPG;;;;;
;Podador cerca viva Trapp ht-700 700w;1;572000;;;;;;EDPPHT700;;;TRAPP;7899812222679;;;22,00;95,00;14,50;355,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPPHT700.jpg;;;;;
;Porta cubiertos en acero inox Tokyo industrial mod asb-2x2 4cavidades;1;290000;;;;;;GPCT-ASB2X2;;;TOKYO INDUSTRIAL;6932398812443;;;32,00;22,00;28,00;4,93;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GPCT-ASB2X2.jpg;;;;;
;Plancha seca c/spray Tokyo facilita tok507b;1;56000;;;;;;EDTPTOK507B;;;TOKYO;7841175010714;;;10,40;11,50;25,00;0,76;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTPTOK507B-N.jpg;;;;;
;Plancha Tokyo elegant vapor vertical 1.5l 1500w 220v;1;356000;;;;;;EDTPVVERTI;;;TOKYO;7841175008858;;;37,60;32,60;37,60;11,52;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTPVVERTI.jpg;;;;;
;Portaalimentos Tokyo industrial mod sb2-b90t de 8 a 10horas 86lts;1;2314000;;;;;;GPATSB2B90T;;;TOKYO INDUSTRIAL;6932398812450;;;46,00;68,00;65,00;50,83;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GPATSB2B90T.jpg;;;;;
;Portaalimentos Tokyo industrial mod sb2-b90t de 8 a 10horas 86lts;1;2314000;;;;;;GPATSB2B90T;;;TOKYO INDUSTRIAL;6932398812450;;;46,00;68,00;65,00;50,83;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GPATSB2B90T.jpg;;;;;
;Pre enfriador Memo p/ 2 canillas mod adv2s 70l a 130l x hora 220v50hz 2250w inox;1;17625000;;;;;;GPEM-PACG;;;MEMO;7898923191522;;;40,00;37,00;43,50;32,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GPEM-PACG.jpg;;;;;
;Procesador Arno multichef 7 en 1 do1655b2 / mp74;1;688000;;;;;;EDAMPDO1655B2;;;ARNO;7895500726191;;;20,10;33,10;40,70;6,77;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDAMPDO1655B2.jpg;;;;;
;Procesadora de alimentos inox Skymsen mod paie con sist segu 1/2hp 220v/50hz;1;6656000;;;;;;GPAS-PAIE;;;SKYMSEN;7895707641846;;;65,00;32,00;51,00;26,52;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GPAS-PAIE.jpg;;;;;
;Procesador Arno multichef 7 en 1 mod do165 / mp70 700w 220v 50hz;1;674000;;;;;;EDAMPDO165;;;ARNO;7895500725651;;;20,10;33,10;40,70;313,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDAMPDO165.jpg;;;;;
;Procesador Moulinex fresh express 3 en 1 mod dj753500/dj753510 150 watts;1;337000;;;;;;EDXPFREXP;;;MOULINEX;3045380010802;;;16,00;23,00;22,00;2,02;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXPFREXP.jpg;;;;;
;Procesadora de alimentos inox Skymsen mod pa-7 con 6 discos 1/2hp 220v/50hz;1;5876000;;;;;;GPAS-PA7;;;SKYMSEN;7895707641839;;;61,00;44,00;66,00;44,29;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GPAS-PA7.jpg;;;;;
;Processador Arno multichef 4 en 1 220v 600w do1608b2/mp60;1;570000;;;;;;EDAMPDO16;;;ARNO;7895500725620;;;20,10;33,10;40,70;6,77;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDAMPDO16.jpg;;;;;
;Purificador de cocina Tokyo slim 60cm blanco 220v 105w;1;498000;;;;;;EDTPCSLIM60B;;;TOKYO;7896518514534;;;51,50;64,00;10,00;8,24;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTPCSLIM60B.jpg;;;;;
;Purificador Whirlpool enp60bc 60cm inox;1;747000;;;;;;EDWPENP60BC;;;WHIRLPOOL;7797750009164;;;54,00;21,00;65,00;18,43;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDWPENP60BC.jpg;;;;;
;Purificador Eslabon de lujo mod eap80bw  80cm blanco;1;589000;;;;;;EDEPEAP80BW;;;ESLABON DE LUJO;7797750009157;;;54,00;21,00;85,00;24,10;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDEPEAP80BW.jpg;;;;;
;Purificador Whirlpool enp80bc 80cm inox;1;809000;;;;;;EDWPENP80BC;;;WHIRLPOOL;7797750009171;;;54,00;21,00;85,00;24,10;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDWPENP80BC.jpg;;;;;
;Radio portatil Philips ae1530 am/fm;1;86000;;;;;;ELPHAE1530;;;PHILIPS;8712581398941;;;8,30;15,70;3,70;0,12;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELPHAE1530-N.jpg;;;;;
;Radio portatil Philips mod ae1850/00;1;147000;;;;;;ELPHAE1850;;;PHILIPS;8712581398965;;;14,00;16,00;26,00;1,46;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELPHAE1850.jpg;;;;;
;Rallador de queso Tokyo industrial 220v/50hz de mesa cg55sh;1;2155000;;;;;;GMT-CG55SH;;;TOKYO INDUSTRIAL;;;;32,00;49,00;50,00;19,60;;;;;;;;;;;RALLADOR DE QUESO Y COCO. ESTRUCTURA EN ACERO INOXIDABLE Y ALUMINIO. RALLADOR DE ACERO INOXIDABLE. CAPACIDAD MAXIMA, 40 KLS/HORA. REJILLA DE PROTECCIòN. LLAVE ENCENDIDO/APAGADO;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GMT-CG55SH.jpg;;;;;
;Rallador Metvisa tipo rda 220v-50hz 1/3cv;1;2607000;;;;;;GRM-RDA;;;METVISA;7899511904135;;;60,00;62,00;25,00;23,50;;;;;;;;;;;UTILIZACIóN, DESMENUZAR, RALLAR COCO, QUESO Y PRODUCTOS DIVERSOS. ALTURA (MM), 405 FRENTE (MM), 230 HONDO (MM), 510 PESO (KG), 21,000 VOLTAJE (V), 110/220 PRODUCCIóN (KG/H), 60 MOTOR (CV), 1/3 DISCO (PC), 3;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GRM-RDA.jpg;;;;;
;Rallador multi uso blanco Malta mod 5482;1;1085000;;;;;;GRMBM-5482;;;MALTA;7896201754827;;;33,00;23,00;36,00;865,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GRMBM-5482.jpg;;;;;
;Rallador multi uso rojo Malta mod 5484;1;1085000;;;;;;GRMRM-5484;;;MALTA;7896201754841;;;33,00;23,00;36,00;86,50;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GRMRM-5484.jpg;;;;;
;Robot de cocina Arno rk7051b2/fc22 5lts 750w 12 programas;1;472000;;;;;;EDAOFC22;;;ARNO;3045386370276;;;27,00;31,60;40,80;8,70;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDAOFC22-N.jpg;;;;;
;Salchichera tokyo ind 7rodillos  220w lr-hd-7;1;1012000;;;;;;GR-LRHD07;;;TOKYO INDUSTRIAL;6932398812481;;;43,00;27,00;51,00;14,80;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GR-LRHD07.jpg;;;;;
;Sandwichera Arno croc time 2 panes 700w;1;283000;;;;;;EDASM19;;;ARNO;3045386373703;;;15,50;28,00;27,50;2,98;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDASM19.jpg;;;;;
;Sarten Imusa 20cm tv talent master mod 0374600;1;84000;;;;;;UTIS0374600;;;IMUSA;7702073037466;;;21,00;34,30;12,20;2,20;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/UTIS0374600-N.jpg;;;;;
;Sanitizador para chopperas Memo de dos bocas 6.5m3 x hora 220v 50hz;1;4224000;;;;;;GSCPM-SNT2B;;;MEMO;7898923191539;;;46,00;40,00;40,00;18,40;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GSCPM-SNT2B.jpg;;;;;
;Sandwichera Tokyo maxcrisp 2 placas cuadradas 220v/50hz;1;75000;;;;;;EDTSMCRISP;;;TOKYO;7841175012251;;;9,70;24,30;23,20;1,37;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTSMCRISP-N.jpg;;;;;
;Sandwichera Tokyo maxcrunch 4 panes placas triangular 1000w 220v 50hz;1;148000;;;;;;EDTSMCRUNCH;;;TOKYO;7841175013029;;;28,70;36,30;11,40;2,97;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTSMCRUNCH-N.jpg;;;;;
;Sandwichera Tokyo mod duo max con placas intercambiables p/waffles 220-240v 50hz;1;228000;;;;;;EDTSDMAX;;;TOKYO;7841175012213;;;15,60;26,20;27,70;2,83;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTSDMAX-N.jpg;;;;;
;Sarten Imusa ad 20cm tv i+r mod 0127100;1;108000;;;;;;UTIS0127100;;;IMUSA;7702073012715;;;21,00;41,00;11,40;2,45;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/UTIS0127100-N.jpg;;;;;
;Sarten Imusa 24cm talent mod 0381400;1;70000;;;;;;UTIS0381400;;;IMUSA;;;;30,50;15,70;20,90;78,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/UTIS0381400-N.jpg;;;;;
;Sarten Imusa ad 20cm talent master mod 0374100;1;64000;;;;;;UTIS0374100;;;IMUSA;7702073037411;;;20,40;34,50;10,50;1,85;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/UTIS0374100-N.jpg;;;;;
;Sarten Imusa ad 18cm tv talent mod 0380500;1;57000;;;;;;UTIS0380500;;;IMUSA;;;;18,50;32,00;9,00;1,33;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/UTIS0380500-N.jpg;;;;;
;Sarten Imusa ad 18cm talent mod 0380400;1;39000;;;;;;UTIS0380400;;;IMUSA;;;;18,20;32,80;10,00;1,49;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/UTIS0380400-N.jpg;;;;;
;Sarten Imusa ad 24cm talent master mod 0375200;1;92000;;;;;;UTIO0375200;;;IMUSA;7702073037527;;;24,60;41,70;13,30;3,41;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/UTIO0375200-N.jpg;;;;;
;Sarten Imusa ad 24cm talent master mod 0374200;1;79000;;;;;;UTIS0374200;;;IMUSA;7702073037428;;;24,50;41,00;12,60;3,16;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/UTIS0374200-N.jpg;;;;;
;Sarten Imusa ad 24cm talent mod 0380800;1;57000;;;;;;UTIS0380800;;;IMUSA;;;;24,50;38,50;10,00;2,36;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/UTIS0380800-N.jpg;;;;;
;Sarten Imusa ad 24cm tv i+r mod 0127300;1;128000;;;;;;UTIS0127300;;;IMUSA;7702073012739;;;25,50;45,00;12,00;3,44;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/UTIS0127300-N.jpg;;;;;
;Sarten Imusa ad 30cm tv i+r mod  0127400;1;162000;;;;;;UTIS0127400;;;IMUSA;7702073012746;;;32,50;56,00;11,70;5,32;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/UTIS0127400-N.jpg;;;;;
;Sarten Imusa ad 30cm tv talent master mod 0374900;1;144000;;;;;;UTIS0374900;;;IMUSA;7702073037497;;;31,00;48,80;13,00;4,92;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/UTIS0374900-N.jpg;;;;;
;Sarten Imusa at 26cm tv talent mod 0381100;1;99000;;;;;;UTIS0381100;;;IMUSA;;;;27,00;9,00;44,00;11,60;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/UTIS0381100-N.jpg;;;;;
;Sarten Imusa ad 30cm talent master mod 0374400;1;132000;;;;;;UTIS0374400;;;IMUSA;7702073037442;;;21,00;48,20;13,20;3,34;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/UTIS0374400-N.jpg;;;;;
;Sarten Imusa at 30cm talent mod 0381200;1;91000;;;;;;UTIS0381200;;;IMUSA;;;;31,00;13,00;47,50;680,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/UTIS0381200-N.jpg;;;;;
;Secador de pelo Remington ac6120 pro air light 3temp 2 veloc motor profes 2200w;1;330000;;;;;;EDRSAC6120;;;REMINGTON;74590547092;;;30,00;11,00;22,20;1,83;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRSAC6120-N.jpg;;;;;
;Secador de pelo de viaje Remington mod d1500 2000w bivoltaje;1;118000;;;;;;EDRSD1500;;;REMINGTON;074590543698;;;23,00;33,00;14,50;2,75;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRSD1500.jpg;;;;;
;Secador de pelo Remington d5216 shine therapy 3 temp 2 veloc 2300w;1;241000;;;;;;EDRSD5216;;;REMINGTON;074590544985;;;28,00;11,50;24,00;1,93;;;;;;;;;;;R219, SECADOR D5216, 2300W., 3 TEMPERATURAS., 2 VELOCIDADES., RáFAGA DE AIRE FRIO PARA FIJAR EL PEINADO., REJILLA CUBIERTA EN  AGUACATE Y MACADAMIA PARA UN PEINADO MAS SEDOSO., GENERADOR DE IONES, 90% MáS DE IONES PARA UN BRILLO LIBRE DE FRIZZ., MOTOR PODEROSO DC.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRSD5216-N.jpg;;;;;
;Secador de pelo Remington mod d3015 style therapy c/difusor 1875w 2vel 220v;1;157000;;;;;;EDRSD3015;;;REMINGTON;074590517774;;;28,00;27,00;10,00;1,89;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRSD3015.png;;;;;
;Secador de pelo Remington mod ac9096 1875w 220v;1;394000;;;;;;EDRSAC9096;;;REMINGTON;074590530735;;;14,00;24,00;30,00;2,52;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRSAC9096.jpg;;;;;
;Secador de pelo Remington mod d3190 damage protection 2200w 2veloc;1;203000;;;;;;EDRSD3190;;;REMINGTON;074590541380;;;12,00;24,00;30,00;2,16;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRSD3190.jpg;;;;;
