ID;Nombre;Precio impuestos incluidos;ID regla de impuestos;En oferta (0/1);Valor del descuento;Porcentaje de descuento;Descuento desde (aaaa-mm-dd);Descuento hasta (aaaa-mm-dd);Referencia nº;N° de referencia proveedor;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Cantidad;Cantidad mínima;Nivel de stock bajo;Envíame un mensaje de correo electrónico cuando la cantidad esté por debajo de este nivel;Visible en;Coste adicional del envío;Unidad para el precio unitario;Resumen;Descripción;Etiquetas (x,y,z...);Meta-título;Meta keywords;Meta descripción;URL reescrita;Disponible para pedidos (0 = No, 1 = Si);Fecha de disponibilidad del producto;Fecha de creación del producto;URL's de las imágenes (x,y,z...);Textos alternativos de imagen (x,y,z...);Elimine las imágenes existentes (0 = No, 1 = Si);Característica (Nombre:Valor:Posición:Personalizado);Estado;Destacado;
;Picador kitchenaid kfc3516eer empire red 2vel 830ml;788000;1;0;;;;;GPKFC3516EER-N;;KITCHENAID;5413184170622;;;0,00;0,00;0,00;0,000000;0;;;;;;;;;;;;;;;;;;;;Marca:KITCHENAID&Producto:PROCESADORES&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial&;;;
;Picadora moulinex 1-2-3 + vaso licuadora mod ad6021cl 220v 50hz;422000;1;0;;;;;EDXPAD6021CL-N;;MOULINEX;7702073060211;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:MOULINEX&Producto:PROCESADORES&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial&;;;
;Picadora moulinex mod dp810 1-2-3 la moulinette xxl 1000w;579000;1;0;;;;;EDXPDP810855-N;;MOULINEX;3045380014916;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:MOULINEX&Producto:PROCESADORES&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial&;;;
;Placa a induccion tokyo + olla-tok19cb touch con timer 2200w 220v 50hz;257000;1;0;;;;;COTITOK19CB-N;;TOKYO;7841175011636;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:ANAFES DE MESA / PLACAS&Segmento:COCCION&Vendedor:Sara Comercial&;;;
;Picador kitchenaid kfc3516eob negro 2vel 830ml;788000;1;0;;;;;GPKFC3516EOB-N;;KITCHENAID;5413184000820;;;0,00;0,00;0,00;0,000000;0;;;;;;;;;;;;;;;;;;;;Marca:KITCHENAID&Producto:PROCESADORES&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial&;;;
;Pedestal para parlantes party tokyo 12 y 15;75000;1;0;;;;;ELTPSTAND-N;;TOKYO;7841175010820;;;0,00;0,00;0,00;0,000000;5;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:SPEAKER&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&;;;
;Placa a induccion tokyo + olla mod tok150i borde de plastico sin timer 2200w;187000;1;0;;;;;COTITOK150I-N;;TOKYO;7841175011643;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:ANAFES DE MESA / PLACAS&Segmento:COCCION&Vendedor:Sara Comercial&;;;
;Placa de induccion tokyo industrial 3500w sl-35-kp3 c/perilla 220v/50hz;652000;1;0;;;;;GPITSL35KP3-N;;TOKYO INDUSTRIAL;7841175010325;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:TOKYO INDUSTRIAL&Producto:PLACAS DE INDUCCION INDUSTRIAL DE MESA&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Plancha a vapor arno ultragliss fua1 1200w base airglide durilium;423000;1;0;;;;;EDAPFUA1;;ARNO;7895500725996;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:ARNO&Producto:PLANCHAS DE ROPA&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial&;;;
;Placa infrarroja tokyo mod tokinfra19 mas olla 2000w 220v 50hz;228000;1;0;;;;;COTOKINFRA19O-N;;TOKYO;7841175012435;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:ANAFES DE MESA / PLACAS&Segmento:COCCION&Vendedor:Sara Comercial&;;;
;Placa infrarroja tokyo della mod tok3105 2000w 220v/50hz;334000;1;0;;;;;COTOK3105-N;;TOKYO;7841175005147;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:ANAFES DE MESA / PLACAS&Segmento:COCCION&Vendedor:Sara Comercial&;;;
;Placa infrarroja tokyo mod tok3206 2hornallas 2100w 220v/50hz;313000;1;0;;;;;COTOK3206-N;;TOKYO;7841175005949;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:ANAFES DE MESA / PLACAS&Segmento:COCCION&Vendedor:Sara Comercial&;;;
;Plancha churrasquera progas mod pr-1000g inox a gas;1786000;1;0;;;;;GCHP-PR1000GI;;PROGAS;7898466537511;;;0,00;0,00;0,00;0,000000;0;;;;;;;;;;;;;;;;;;;;Marca:PROGAS&Producto:PLANCHAS DE COCCION&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Placa infrarroja tokyo mod tok3106 1hornalla 1200w-220v/50hz;186000;1;0;;;;;COTOK3106-N;;TOKYO;7841175005932;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:ANAFES DE MESA / PLACAS&Segmento:COCCION&Vendedor:Sara Comercial&;;;
;Plancha a vapor arno ecogliss mod fv1741b2 220v;193000;1;0;;;;;EDAPFV1741B2-N;;ARNO;3121040072356;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:ARNO&Producto:PLANCHAS DE ROPA&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial&;;;
;Plancha seca c/spray tokyo facilita tok507b;73000;1;0;;;;;EDTPTOK507B-N;;TOKYO;7841175010714;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:PLANCHAS DE ROPA&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial&;;;
;Plancha a vapor supergliss fsx1 1200w base xglide;412000;1;0;;;;;EDAPFSX1;;ARNO;7895500725934;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:ARNO&Producto:PLANCHAS DE ROPA&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial&;;;
;Placa infrarroja tokyo dot tok3115c 900w con olla 220v/50hz;197000;1;0;;;;;COTOK3115C-N;;TOKYO;7841175008834;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:ANAFES DE MESA / PLACAS&Segmento:COCCION&Vendedor:Sara Comercial&;;;
;Plancha tokyo mod toksolida;95000;1;0;;;;;EDTPTOKSOLIDA-N;;TOKYO;7841175001378;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:PLANCHAS DE ROPA&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial&;;;
;Plancha tokyo elegant vapor vertical 1.5l 1500w 220v;399000;1;0;;;;;EDTPVVERTI-N;;TOKYO;7841175008858;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:PLANCHAS DE ROPA&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial&;;;
;Plancha seca arno dry modelo fs26 1000w;113000;1;0;;;;;EDAPDRY-N;;ARNO;3121040061183;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:ARNO&Producto:PLANCHAS DE ROPA&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial&;;;
;Porta cubiertos en acero inox tokyo industrial mod asb-2x2 4cavidades;315000;1;0;;;;;GPCT-ASB2X2;;TOKYO INDUSTRIAL;6932398812443;;;0,00;0,00;0,00;0,000000;0;;;;;;;;;;;;;;;;;;;;Marca:TOKYO INDUSTRIAL&Producto:ACCESORIOS DE GASTRONOMIA&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Plancha churrasquera progas mod pr-650g inox a gas;979000;1;0;;;;;GCHP-PR650GI;;PROGAS;7898466532301;;;0,00;0,00;0,00;0,000000;5;;;;;;;;;;;;;;;;;;;;Marca:PROGAS&Producto:PLANCHAS DE COCCION&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Podador cerca viva trapp ht-700 700w;594000;1;0;;;;;EDPPHT700;;TRAPP;7899812222679;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:TRAPP&Producto:ACCESORIOS JARDIN&Segmento:JARDIN&Vendedor:Sara Comercial&;;;
;Portaalimentos tokyo industrial mod sb2-b90t de 8 a 10horas 86lts;2394000;1;0;;;;;GPATSB2B90T-N;;TOKYO INDUSTRIAL;6932398812450;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:TOKYO INDUSTRIAL&Producto:GONDOLAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Pre enfriador memo p/ 2 canillas mod adv2s 70l a 130l x hora 220v50hz 2250w inox;18232000;1;0;;;;;GPEM-PACG;;MEMO;7898923191522;;;0,00;0,00;0,00;0,000000;0;;;;;;;;;;;;;;;;;;;;Marca:MEMO&Producto:CHOPERAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Procesador arno multichef 7 en 1 mod do165 / mp70 700w 220v 50hz;708000;1;0;;;;;EDAMPDO165;;ARNO;7895500725651;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:ARNO&Producto:PROCESADORES&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial&;;;
;Procesadora de alimentos inox skymsen mod pa-7 con 6 discos 1/2hp 220v/50hz;6374000;1;0;;;;;GPAS-PA7;;SKYMSEN;7895707641839;;;0,00;0,00;0,00;0,000000;5;;;;;;;;;;;;;;;;;;;;Marca:SKYMSEN&Producto:CORTADORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Purificador eslabon de lujo mod eap80bw-80cm blanco;613000;1;0;;;;;EDEPEAP80BW;;ESLABON DE LUJO;7797750009157;;;0,00;0,00;0,00;0,000000;0;;;;;;;;;;;;;;;;;;;;Marca:ESLABON DE LUJO&Producto:PURIFICADORES DE COCINA&Segmento:VENTILACION&Vendedor:Sara Comercial&;;;
;Procesador moulinex easy soup mod. lm841110;805000;1;0;;;;;EDXPESLM84-N;;MOULINEX;3016661144110;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:MOULINEX&Producto:PROCESADORES&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial&;;;
;Procesadora de alimentos inox skymsen mod paie con sist segu 1/2hp 220v/50hz;6886000;1;0;;;;;GPAS-PAIE;;SKYMSEN;7895707641846;;;0,00;0,00;0,00;0,000000;0;;;;;;;;;;;;;;;;;;;;Marca:SKYMSEN&Producto:CORTADORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Procesador moulinex fresh express 3 en 1 mod dj753500/dj753510 150 watts;390000;1;0;;;;;EDXPFREXP-N;;MOULINEX;3045380010802;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:MOULINEX&Producto:PROCESADORES&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial&;;;
;Purificador de aire y desinfectante de superficies mod. s140uv;1346000;1;0;;;;;EDPS140UV;;PREDATOR;;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:PREDATOR&Producto:PURIFICADORES&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&;;;
;Purificador whirlpool enp80bc 80cm inox;842000;1;0;;;;;EDWPENP80BC;;WHIRLPOOL;7797750009171;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:WHIRLPOOL&Producto:PURIFICADORES DE COCINA&Segmento:VENTILACION&Vendedor:Sara Comercial&;;;
;Purificador de cocina tokyo slim 80cm blanco 220v 50hz;567000;1;0;;;;;EDTPCSLIM80B;;TOKYO;7908312801090;;;0,00;0,00;0,00;0,000000;0;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:PURIFICADORES DE COCINA&Segmento:VENTILACION&Vendedor:Sara Comercial&;;;
;Radio portatil philips mod ae1850/00;162000;1;0;;;;;ELPHAE1850-N;;PHILIPS;8712581398965;;;0,00;0,00;0,00;0,000000;5;;;;;;;;;;;;;;;;;;;;Marca:PHILIPS&Producto:RADIO&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&;;;
;Radio tokyo rcd512 cd/bluetooh/mp3/usb/am/fm/aux gris;351000;1;0;;;;;ELTRRCD512G-N;;TOKYO;7841175013784;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:RADIO&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&;;;
;Radio tokyo rcd512 cd/bluetooh/mp3/usb/am/fm/aux negra;351000;1;0;;;;;ELTRRCD512N-N;;TOKYO;7841175013777;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:RADIO&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&;;;
;Radio portatil sony icf-p26;194000;1;0;;;;;ELSICF-P26;;SONY;4905524975727;;;0,00;0,00;0,00;0,000000;20;;;;;;;;;;;;;;;;;;;;Marca:SONY&Producto:RADIO&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&;;;
;Rallador multi uso blanco malta mod 5482;1123000;1;0;;;;;GRMBM-5482;;MALTA;7896201754827;;;0,00;0,00;0,00;0,000000;5;;;;;;;;;;;;;;;;;;;;Marca:MALTA&Producto:CORTADORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Rallador multi uso rojo malta mod 5484;1123000;1;0;;;;;GRMRM-5484;;MALTA;7896201754841;;;0,00;0,00;0,00;0,000000;0;;;;;;;;;;;;;;;;;;;;Marca:MALTA&Producto:CORTADORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Rallador metvisa tipo rda 220v-50hz 1/3cv;3095000;1;0;;;;;GRM-RDA;;METVISA;7899511904135;;;0,00;0,00;0,00;0,000000;5;;;;;;;;;;;;;;;;;;;;Marca:METVISA&Producto:CORTADORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Robot de cocina moulinex mod. hf800a13 1550w;5623000;1;0;;;;;EDXOHF8-N;;MOULINEX;3016661143700;;;0,00;0,00;0,00;0,000000;5;;;;;;;;;;;;;;;;;;;;Marca:MOULINEX&Producto:OLLAS ELECTRICAS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial&;;;
;Salchichera tokyo ind 7rodillos-220w lr-hd-7;1110000;1;0;;;;;GR-LRHD07;;TOKYO INDUSTRIAL;6932398812481;;;0,00;0,00;0,00;0,000000;5;;;;;;;;;;;;;;;;;;;;Marca:TOKYO INDUSTRIAL&Producto:SALCHICHERAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Salchichera tokyo ind c/calienta pan lr-hd-11c 11rodillos 1.5kw 66x38x39cms;3285000;1;0;;;;;GST-LRHD11C;;TOKYO INDUSTRIAL;6932398814782;;;0,00;0,00;0,00;0,000000;5;;;;;;;;;;;;;;;;;;;;Marca:TOKYO INDUSTRIAL&Producto:SALCHICHERAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Sandwichera tokyo mod duo max con placas intercambiables p/waffles 220-240v 50hz;293000;1;0;;;;;EDTSDMAX-N;;TOKYO;7841175012213;;;0,00;0,00;0,00;0,000000;20;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:SANDWICHERAS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial&;;;
;Sarten imusa ad 20cm tv i+r mod 0127100;142000;1;0;;;;;UTIS0127100-N;;IMUSA;7702073012715;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:IMUSA&Producto:UTENSILIOS PARA COCINAR&Segmento:BAZAR&Vendedor:Sara Comercial&;;;
;Sarten imusa 24cm talent mod 0381400;85000;1;0;;;;;UTIS0381400-N;;IMUSA;7702073038142;;;0,00;0,00;0,00;0,000000;5;;;;;;;;;;;;;;;;;;;;Marca:IMUSA&Producto:UTENSILIOS PARA COCINAR&Segmento:BAZAR&Vendedor:Sara Comercial&;;;
;Sarten imusa ad 24cm talent master mod 0374200;94000;1;0;;;;;UTIS0374200-N;;IMUSA;7702073037428;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:IMUSA&Producto:UTENSILIOS PARA COCINAR&Segmento:BAZAR&Vendedor:Sara Comercial&;;;
;Sarten imusa ad 20cm tv talent mod 0380700;79000;1;0;;;;;UTIS0380700-N;;IMUSA;7702073038074;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:IMUSA&Producto:UTENSILIOS PARA COCINAR&Segmento:BAZAR&Vendedor:Sara Comercial&;;;
;Sanitizador para chopperas memo de dos bocas 6.5m3 x hora 220v 50hz;4370000;1;0;;;;;GSCPM-SNT2B;;MEMO;7898923191539;;;0,00;0,00;0,00;0,000000;0;;;;;;;;;;;;;;;;;;;;Marca:MEMO&Producto:SANITIZADORES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Sandwichera waffle time moulinex blanca;333000;1;0;;;;;EDXSMWJ17-N;;MOULINEX;3045386373918;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:MOULINEX&Producto:SANDWICHERAS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial&;;;
;Sarten imusa 20cm tv talent master mod 0374600;113000;1;0;;;;;UTIS0374600-N;;IMUSA;7702073037466;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:IMUSA&Producto:UTENSILIOS PARA COCINAR&Segmento:BAZAR&Vendedor:Sara Comercial&;;;
;Sarten imusa ad 24cm talent master mod 0375200;123000;1;0;;;;;UTIO0375200-N;;IMUSA;7702073037527;;;0,00;0,00;0,00;0,000000;20;;;;;;;;;;;;;;;;;;;;Marca:IMUSA&Producto:UTENSILIOS PARA COCINAR&Segmento:BAZAR&Vendedor:Sara Comercial&;;;
;Sandwicheras arno compact black 700w 2panes;156000;1;0;;;;;EDASACB-N;;ARNO;3016661147869;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:ARNO&Producto:SANDWICHERAS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial&;;;
;Sarten imusa ad 24cm tv i+r mod 0127300;167000;1;0;;;;;UTIS0127300-N;;IMUSA;7702073012739;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:IMUSA&Producto:UTENSILIOS PARA COCINAR&Segmento:BAZAR&Vendedor:Sara Comercial&;;;
;Secador de pelo remington ac8607 advanced therapy con coco;449000;1;0;;;;;EDRSAC8607-N;;REMINGTON;074590552126;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:REMINGTON&Producto:SECADORES DE CABELLO&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&;;;
;Sarten imusa ad 24cm talent mod 0380800;76000;1;0;;;;;UTIS0380800-N;;IMUSA;7702073038081;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:IMUSA&Producto:UTENSILIOS PARA COCINAR&Segmento:BAZAR&Vendedor:Sara Comercial&;;;
;Sarten imusa ad 30cm talent master mod 0374400;147000;1;0;;;;;UTIS0374400-N;;IMUSA;7702073037442;;;0,00;0,00;0,00;0,000000;20;;;;;;;;;;;;;;;;;;;;Marca:IMUSA&Producto:UTENSILIOS PARA COCINAR&Segmento:BAZAR&Vendedor:Sara Comercial&;;;
;Sarten imusa at 30cm talent mod 0381200;108000;1;0;;;;;UTIS0381200-N;;IMUSA;7702073038128;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:IMUSA&Producto:UTENSILIOS PARA COCINAR&Segmento:BAZAR&Vendedor:Sara Comercial&;;;
;Sarten imusa ad 30cm tv talent master mod 0374900;182000;1;0;;;;;UTIS0374900-N;;IMUSA;7702073037497;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:IMUSA&Producto:UTENSILIOS PARA COCINAR&Segmento:BAZAR&Vendedor:Sara Comercial&;;;
;Secador de pelo de viaje remington mod d1500 2000w bivoltaje;137000;1;0;;;;;EDRSD1500-N;;REMINGTON;074590543698;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:REMINGTON&Producto:SECADORES DE CABELLO&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&;;;
;Sarten imusa at 26cm tv talent mod 0381100;114000;1;0;;;;;UTIS0381100-N;;IMUSA;7702073038111;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:IMUSA&Producto:UTENSILIOS PARA COCINAR&Segmento:BAZAR&Vendedor:Sara Comercial&;;;
;Sarten imusa ad 30cm tv i+r mod-0127400;197000;1;0;;;;;UTIS0127400-N;;IMUSA;7702073012746;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:IMUSA&Producto:UTENSILIOS PARA COCINAR&Segmento:BAZAR&Vendedor:Sara Comercial&;;;
;Secador de pelo remington d5216 shine therapy 3 temp 2 veloc 2300w;265000;1;0;;;;;EDRSD5216-N;;REMINGTON;074590544985;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:REMINGTON&Producto:SECADORES DE CABELLO&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&;;;
;Secador de pelo remington d3019(gris) pro titanium c/difusor-2000w 2vel 220v;178000;1;0;;;;;EDRSD3019-N;;REMINGTON;074590552188;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:REMINGTON&Producto:SECADORES DE CABELLO&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&;;;
;Secador de pelo remington mod d3190 damage protection 2200w 2veloc;226000;1;0;;;;;EDRSD3190-N;;REMINGTON;074590541380;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:REMINGTON&Producto:SECADORES DE CABELLO&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&;;;
;Secador de pelo rowenta signature pro beauty 2velocidades 2200w cv78;153000;1;0;;;;;EDRWSCV78-N;;ROWENTA;;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:ROWENTA&Producto:SECADORES DE CABELLO&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&;;;
;Secarropas tokyo kondeza 8k por condensacion 16 prog;3038000;1;0;;;;;EDTSEC5C;;TOKYO;7841175015092;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:SECARROPAS CARGA FRONTAL&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial&;;;
;Secarropas whirlpool 3lwed4815fw usa 15kg carga frontal;4447000;1;0;;;;;EDWS4815FW;;WHIRLPOOL;88304989264;;;0,00;0,00;0,00;0,000000;5;;;;;;;;;;;;;;;;;;;;Marca:WHIRLPOOL&Producto:SECARROPAS CARGA FRONTAL&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial&;;;
;Secador de pelo remington mod ac9096 1875w 220v;425000;1;0;;;;;EDRSAC9096-N;;REMINGTON;074590530735;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:REMINGTON&Producto:SECADORES DE CABELLO&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&;;;
;Secarropas colgante tifo tokyo 8kgs 1120w 220v-50hz;572000;1;0;;;;;EDTSTIFO;;TOKYO;7890052019197;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:SECARROPAS COLGANTE&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial&;;;
;Secarropas whirlpool wsr07sb 7kg rack p/ calzados;3011000;1;0;;;;;EDWSR07SB;;WHIRLPOOL;7891129238046;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:WHIRLPOOL&Producto:SECARROPAS CARGA FRONTAL&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial&;;;
;Selladora manual de embalajes malta 25 cms mod 165;667000;1;0;;;;;GSMEM-165;;MALTA;7896201701654;;;0,00;0,00;0,00;0,000000;5;;;;;;;;;;;;;;;;;;;;Marca:MALTA&Producto:EMBASADORAS GASTRONOMICAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Selladora manual de embalajes malta 40 cms mod 5166;699000;1;0;;;;;GSMEM-5166;;MALTA;7896201751666;;;0,00;0,00;0,00;0,000000;0;;;;;;;;;;;;;;;;;;;;Marca:MALTA&Producto:EMBASADORAS GASTRONOMICAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Sierra cortadora de carne y hueso metvisa mod sfmp max 1hp;5080000;1;0;;;;;GSIMT-SFMP;;METVISA;7899511904784;;;0,00;0,00;0,00;0,000000;0;;;;;;;;;;;;;;;;;;;;Marca:METVISA&Producto:SIERRAS PARA CARNE COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Sobadora mirella malta md912 con engrenaje de aluminio cilindro manual aluminio;221000;1;0;;;;;GCMM912;;MALTA;7896201709124;;;0,00;0,00;0,00;0,000000;5;;;;;;;;;;;;;;;;;;;;Marca:MALTA&Producto:EQUIPOS DE PANADERIA&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Sierracinta para carne de mesa n hp malta;3834000;1;0;;;;;GSM1039;;MALTA;7896201710397;;;0,00;0,00;0,00;0,000000;0;;;;;;;;;;;;;;;;;;;;Marca:MALTA&Producto:SIERRAS PARA CARNE COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
